participant,trial_index,true_label,predicted_label,model_confidence,confidence_level,is_high_attention,alpha_o1,alpha_o2,alpha_p3,alpha_p4,alpha_asymmetry,abs_asymmetry,target_side,is_correct,fold
file02,108,1,1,0.5951748533170564,medium,False,39.263274,61.455349,33.661033,10.25239,-0.22033735290108802,0.22033735290108802,left,1,4
file02,109,1,1,0.5490996665080856,medium,False,27.913146,36.398651,27.470514,12.578229,-0.13194320892723294,0.13194320892723294,left,1,4
file02,111,0,1,0.5556324152570311,medium,False,13.635418,15.599629,9.399248,14.081641,-0.06718685736380527,0.06718685736380527,right,0,4
file02,114,1,1,0.5245364461549661,medium,False,95.114677,118.224974,94.70134,32.214162,-0.10832630869764427,0.10832630869764427,left,1,4
file02,117,0,1,0.5220176707061417,medium,False,13.418142,13.320074,10.601861,4.824105,0.003667709032356181,0.003667709032356181,right,0,4
file02,121,1,1,0.6694673696048458,medium,False,43.263665,53.189591,41.293843,76.692718,-0.10290918429016861,0.10290918429016861,left,1,4
file02,125,0,0,0.48553843544044795,low,False,232.492699,229.143493,59.595157,94.953657,0.007255076726620482,0.007255076726620482,left,0,4
file02,126,1,1,0.7841319287888698,high,True,268.206446,393.067744,227.501359,73.424038,-0.18881925183134807,0.18881925183134807,left,1,4
file02,128,0,0,0.4589022144263824,low,False,29.784247,23.885189,33.562026,9.528374,0.10991466148601484,0.10991466148601484,right,0,4
file02,133,0,0,0.38657042179576,low,False,89.277496,77.078847,45.014858,17.264938,0.0733284268377526,0.0733284268377526,right,0,4
file02,134,0,0,0.3749740806703591,low,False,136.476453,114.29569,156.099869,115.584834,0.0884498678609216,0.0884498678609216,left,0,4
file02,144,0,1,0.579726084345972,medium,False,174.607346,230.624159,159.257452,48.791397,-0.13823410117573628,0.13823410117573628,right,0,4
file03,6,1,1,0.5361773785539717,medium,False,19.356385,17.45058,10.757449,16.737521,0.05177837803854849,0.05177837803854849,right,1,4
file03,8,1,1,0.5296337684274298,medium,False,18.355796,19.770707,2.304916,1.341597,-0.03711095567534858,0.03711095567534858,left,1,4
file03,20,0,1,0.5133573356066703,medium,False,22.091806,20.129521,4.497483,4.218521,0.04647615536867997,0.04647615536867997,right,0,4
file03,22,1,1,0.5111921855643219,medium,False,12.826355,9.663704,2.927661,2.027554,0.14062439139779975,0.14062439139779975,right,1,4
file03,26,1,0,0.47771706738609876,low,False,29.03429,20.057548,22.616781,17.369003,0.18285609549073928,0.18285609549073928,right,1,4
file03,30,1,1,0.5389858048334888,medium,False,8.82588,10.443478,3.610836,2.682301,-0.08394664295786906,0.08394664295786906,left,1,4
file03,32,1,1,0.5428349377030759,medium,False,7.751472,10.347468,2.586082,1.255128,-0.1434335854235891,0.1434335854235891,left,1,4
file03,39,0,0,0.488724648728672,low,False,18.528334,11.833038,4.09211,2.620245,0.22052019847719007,0.22052019847719007,right,0,4
file03,40,0,0,0.4908226279913525,low,False,15.916438,9.99031,8.095445,3.442807,0.22874842381805605,0.22874842381805605,left,0,4
file03,43,0,1,0.5020660918451352,medium,False,12.767262,8.128718,5.809126,3.062878,0.22198259081495147,0.22198259081495147,right,0,4
file03,48,1,1,0.5444082498802107,medium,False,6.168442,8.364721,1.622204,1.712734,-0.15112187545671404,0.15112187545671404,left,1,4
file03,59,1,1,0.5427452073453196,medium,False,15.004913,17.001389,3.444139,5.31703,-0.06237758856435246,0.06237758856435246,left,1,4
file03,63,0,1,0.5139811145307295,medium,False,22.044343,17.177798,14.204812,16.613535,0.12407647190711824,0.12407647190711824,left,0,4
file03,64,1,1,0.5420395079586424,medium,False,19.666979,17.632989,3.091011,14.989599,0.05453060832302577,0.05453060832302577,right,1,4
file03,67,1,1,0.546159566168378,medium,False,9.760607,8.379347,4.196089,12.888364,0.07614462108643605,0.07614462108643605,right,1,4
file03,91,1,0,0.1738732912491455,low,False,292.051219,237.68879,26.578114,44.722944,0.10262096117678556,0.10262096117678556,right,1,4
file03,92,0,0,0.06671038073809783,low,False,138.869954,22.44649,5.907133,3.508233,0.7217085895985372,0.7217085895985372,right,0,4
file03,103,0,1,0.5772135533858478,medium,False,13.784363,24.785788,8.733595,3.513599,-0.2852315697381747,0.2852315697381747,right,0,4
file03,107,0,1,0.5296784662036848,medium,False,11.333026,11.016567,2.368269,2.931817,0.014159496588618122,0.014159496588618122,right,0,4
file03,109,0,1,0.5319178601051014,medium,False,12.636213,10.840354,4.530839,8.80391,0.07649580637169795,0.07649580637169795,left,0,4
file03,111,1,1,0.5201748039257307,medium,False,9.226407,6.489642,1.753945,3.084262,0.17413822175419397,0.17413822175419397,right,1,4
file03,118,1,1,0.5412884732447282,medium,False,4.568005,6.701444,3.574247,1.187685,-0.1893117232872944,0.1893117232872944,left,1,4
file03,119,0,1,0.5421815143220151,medium,False,9.818486,12.884551,6.489727,2.96705,-0.13505086852252987,0.13505086852252987,left,0,4
file03,121,0,1,0.5376666340800357,medium,False,7.618525,9.221073,2.874351,1.32585,-0.09516544901098893,0.09516544901098893,right,0,4
file03,126,1,1,0.5466435524512526,medium,False,7.37035,10.234958,2.105854,1.895492,-0.16271273625472862,0.16271273625472862,left,1,4
file03,133,0,1,0.5278117707936181,medium,False,12.585503,12.19963,2.679828,2.868846,0.015568727609057845,0.015568727609057845,left,0,4
file03,138,1,1,0.5439780899800379,medium,False,4.483947,6.349759,1.306695,1.522164,-0.17222285963613382,0.17222285963613382,left,1,4
file03,142,0,1,0.5396890156330002,medium,False,6.856317,9.034986,12.130319,6.293352,-0.1370981890472928,0.1370981890472928,right,0,4
file03,145,0,1,0.5277346100223282,medium,False,3.876285,2.525518,1.837852,1.670984,0.21099786872575296,0.21099786872575296,right,0,4
file04,2,0,1,0.5323808793023621,medium,False,18.93971,17.43094,5.79433,11.129351,0.0414831727922605,0.0414831727922605,left,0,4
file04,3,1,1,0.5377624234627245,medium,False,16.552487,19.504172,8.679561,4.768475,-0.08186240766615659,0.08186240766615659,left,1,4
file04,18,1,1,0.5209833465023316,medium,False,16.188434,10.40374,14.825708,20.109014,0.21753369177210966,0.21753369177210966,right,1,4
file04,26,1,1,0.5296762727101352,medium,False,9.134451,10.493285,9.945806,3.1899,-0.06923029384385983,0.06923029384385983,left,1,4
file04,33,1,1,0.5360003340649107,medium,False,12.139929,16.833884,19.132009,5.168259,-0.1620068037987681,0.1620068037987681,left,1,4
file04,35,0,0,0.4608953805463855,low,False,37.14816,24.384114,6.304283,11.09175,0.2074366013608305,0.2074366013608305,left,0,4
file04,37,0,1,0.6035831927301215,medium,False,7.868082,17.720886,5.853163,13.982476,-0.3850410698453696,0.3850410698453696,left,0,4
file04,39,1,1,0.5207648918716244,medium,False,15.315801,15.61809,11.043926,4.289494,-0.00977209721945108,0.00977209721945108,left,1,4
file04,41,1,1,0.5483722988400204,medium,False,19.195911,30.705249,31.288751,5.28406,-0.23064268985645445,0.23064268985645445,left,1,4
file04,50,0,1,0.6066279162331681,medium,False,24.922407,50.166244,48.877704,13.395052,-0.3361871112029019,0.3361871112029019,right,0,4
file04,51,1,1,0.5258215776908638,medium,False,14.828535,14.136413,6.612484,5.764671,0.02389515686701196,0.02389515686701196,right,1,4
file04,58,1,1,0.5089282210184142,medium,False,14.667861,11.622723,7.147633,3.93937,0.11582617883930689,0.11582617883930689,right,1,4
file04,60,1,1,0.5610123214354034,medium,False,14.12423,20.761999,8.348167,5.808388,-0.19026902591652922,0.19026902591652922,left,1,4
file04,64,1,1,0.513649629557156,medium,False,21.551182,18.506269,11.208299,10.566978,0.07601364659938933,0.07601364659938933,right,1,4
file04,66,1,1,0.5662210879513476,medium,False,23.995772,32.233636,14.220359,11.252893,-0.14650454533498652,0.14650454533498652,left,1,4
file04,74,1,1,0.5384572500188192,medium,False,16.255558,19.858353,10.828962,4.861329,-0.09976196984696648,0.09976196984696648,left,1,4
file04,77,0,1,0.5357284262436867,medium,False,11.528442,13.01903,11.276017,7.045292,-0.06072266583203903,0.06072266583203903,left,0,4
file04,83,1,1,0.5521238664720544,medium,False,5.314013,8.942763,4.591949,3.447639,-0.25452807461321725,0.25452807461321725,left,1,4
file04,85,0,1,0.5385244785528364,medium,False,19.8524,24.697963,8.631313,2.007711,-0.10876595755760833,0.10876595755760833,right,0,4
file04,97,1,1,0.5320832133639921,medium,False,9.894562,12.831765,14.757022,3.946979,-0.12924230434410697,0.12924230434410697,left,1,4
file04,100,0,1,0.5207336270780863,medium,False,16.582677,16.017921,8.011467,4.719784,0.01732348537522268,0.01732348537522268,left,0,4
file04,102,0,0,0.4974621122601789,low,False,17.110222,11.962163,7.540353,4.622359,0.17707727876205276,0.17707727876205276,left,0,4
file04,106,1,1,0.502418254290007,medium,False,21.508473,17.65883,5.803294,4.256341,0.09828715808471272,0.09828715808471272,right,1,4
file04,111,0,1,0.5610650074163067,medium,False,25.924609,36.923078,19.780149,7.018824,-0.17500196665945766,0.17500196665945766,right,0,4
file04,116,1,1,0.5211729396265893,medium,False,8.528217,14.179455,32.178061,3.515644,-0.24886909371999502,0.24886909371999502,left,1,4
file04,124,1,1,0.5433987425021394,medium,False,7.913841,10.808946,5.514792,2.669158,-0.15463001557246714,0.15463001557246714,left,1,4
file04,130,0,1,0.5492606426833035,medium,False,18.712422,26.561873,16.630408,4.578555,-0.17337544022771773,0.17337544022771773,right,0,4
file04,136,1,1,0.5126043577864726,medium,False,21.226582,19.130816,15.936272,10.822015,0.051930155360111314,0.051930155360111314,right,1,4
file04,138,0,0,0.48161278764953397,low,False,15.175667,6.848751,4.459864,2.290861,0.3780765340506826,0.3780765340506826,right,0,4
file04,145,1,1,0.5044629632903599,medium,False,23.969311,22.931602,18.052307,7.214326,0.02212556028225803,0.02212556028225803,right,1,4
file01,11,0,1,0.5050226357939804,medium,False,16.870056,11.799564,4.626361,6.441995,0.17685940110613954,0.17685940110613954,left,0,5
file01,13,0,0,0.4968344122848288,low,False,16.560388,12.963961,10.769216,2.17103,0.12181223295347739,0.12181223295347739,right,0,5
file01,22,1,1,0.5586259690566577,medium,False,20.814251,26.583971,7.312575,3.816109,-0.12172861417188573,0.12172861417188573,left,1,5
file01,35,1,1,0.504347997203957,medium,False,28.556957,25.472945,10.969807,8.946021,0.057079724907150055,0.057079724907150055,right,1,5
file01,37,0,1,0.5317169917670197,medium,False,18.841568,19.146824,7.885829,7.381933,-0.008035507056063151,0.008035507056063151,left,0,5
file01,42,0,1,0.5668288799180604,medium,False,12.140653,16.741981,7.246549,11.322917,-0.15931122627835026,0.15931122627835026,left,0,5
file01,46,1,1,0.5815211687057807,medium,False,34.100591,43.759646,12.649456,14.12796,-0.12405632512965084,0.12405632512965084,left,1,5
file01,47,0,1,0.5086737329794129,medium,False,28.829596,26.469438,12.326845,10.617794,0.042679912949656326,0.042679912949656326,right,0,5
file01,53,1,1,0.5056964809104281,medium,False,34.518854,31.458159,12.227764,12.973933,0.046390323151029526,0.046390323151029526,right,1,5
file01,58,0,0,0.4994457674798758,low,False,43.819581,43.514575,18.541194,7.987322,0.003492402176619152,0.003492402176619152,right,0,5
file01,66,1,0,0.4878544276199637,low,False,38.017735,32.809677,11.504356,9.768726,0.0735316705694164,0.0735316705694164,right,1,5
file01,67,1,1,0.543517318056606,medium,False,11.666159,13.192497,12.890122,14.110306,-0.061400662151619816,0.061400662151619816,left,1,5
file01,72,1,0,0.45171113468122115,low,False,34.782174,24.321675,12.246201,6.222331,0.1769850695005486,0.1769850695005486,right,1,5
file01,74,1,1,0.5166566591261547,medium,False,26.709192,26.751769,14.970309,8.8779,-0.0007964129040550724,0.0007964129040550724,left,1,5
file01,83,0,1,0.5261299831050902,medium,False,16.17983,15.659273,10.146115,8.725321,0.016349612099636923,0.016349612099636923,right,0,5
file01,89,0,1,0.5175927463670988,medium,False,14.122875,10.957175,3.777525,5.505993,0.1262238262593645,0.1262238262593645,left,0,5
file01,93,1,1,0.5403374289133916,medium,False,15.112023,16.665704,7.381624,6.537036,-0.048892136026842475,0.048892136026842475,left,1,5
file01,94,1,1,0.5965665178818228,medium,False,7.055785,23.413393,27.056377,6.640897,-0.5368575241229834,0.5368575241229834,left,1,5
file01,96,1,1,0.521203106615498,medium,False,25.452074,24.90986,8.529809,6.411268,0.01076634565371647,0.01076634565371647,right,1,5
file01,97,0,1,0.5245193079776428,medium,False,11.133847,11.016581,8.286774,2.415139,0.005294073536905267,0.005294073536905267,left,0,5
file01,109,0,1,0.5342818026153782,medium,False,11.235239,13.238496,12.096724,4.998529,-0.08185333861573074,0.08185333861573074,right,0,5
file01,120,0,1,0.5291186844424544,medium,False,20.019112,21.64463,10.726887,4.064874,-0.03901516961642164,0.03901516961642164,left,0,5
file01,134,0,1,0.5890135829706581,medium,False,14.321586,29.32893,38.057896,21.612211,-0.34380678698490563,0.34380678698490563,right,0,5
file01,135,0,1,0.5724285091763972,medium,False,22.132047,25.379785,8.592922,24.985735,-0.06835640291966842,0.06835640291966842,right,0,5
file01,146,1,0,0.49636472032231965,low,False,23.043545,17.786094,7.968542,7.104743,0.12876554875330773,0.12876554875330773,right,1,5
file01,149,0,1,0.5476423922674327,medium,False,14.240997,16.753831,19.045515,20.855435,-0.08107268473718636,0.08107268473718636,right,0,5
file02,1,1,1,0.5370100955953137,medium,False,13.774221,16.84377,11.895494,3.139348,-0.10025311261430855,0.10025311261430855,left,1,5
file02,4,1,1,0.5539827247518607,medium,False,5.192286,7.679389,4.688888,5.968961,-0.19322293382773148,0.19322293382773148,left,1,5
file02,7,0,0,0.31195920692222956,low,False,100.435089,77.23804,61.249627,33.104272,0.13056025410257593,0.13056025410257593,right,0,5
file02,9,0,1,0.5518174989954612,medium,False,57.934118,70.310226,34.495214,15.552963,-0.0965041226574162,0.0965041226574162,right,0,5
file02,11,0,0,0.3522205714340996,low,False,151.361513,138.8353,70.683302,47.255716,0.04316454349495378,0.04316454349495378,right,0,5
file02,18,0,0,0.4046880897407679,low,False,82.753609,74.540383,49.56967,22.676319,0.05221576389125039,0.05221576389125039,right,0,5
file02,19,0,0,0.3414566087737917,low,False,68.596833,46.523584,43.904554,21.533618,0.19174052165098987,0.19174052165098987,right,0,5
file02,22,0,1,0.5414844425363617,medium,False,42.361247,56.952909,45.447175,7.885076,-0.1469242899579765,0.1469242899579765,right,0,5
file02,30,0,1,0.6410070399990833,medium,False,62.464077,97.932991,54.769106,11.06109,-0.22113193352679034,0.22113193352679034,right,0,5
file02,31,1,0,0.4859242190212222,low,False,52.354783,56.10724,40.514601,10.86485,-0.03459696639996318,0.03459696639996318,left,1,5
file02,33,0,1,0.5400738780533405,medium,False,11.204229,15.218302,24.112243,14.799254,-0.15191855950822578,0.15191855950822578,left,0,5
file02,37,0,1,0.5413067042846609,medium,False,17.555885,20.083449,14.42913,12.2026,-0.06715219596733049,0.06715219596733049,left,0,5
file02,38,0,0,0.03909784517732482,low,False,278.414722,191.837889,146.384837,32.951425,0.18410707519897837,0.18410707519897837,right,0,5
file02,49,1,1,0.5491850664298611,medium,False,69.378409,79.416077,31.532118,22.986964,-0.06745994560940954,0.06745994560940954,left,1,5
file02,55,0,0,0.4360907198384332,low,False,63.789088,53.747532,32.050361,25.501964,0.08543342419210775,0.08543342419210775,right,0,5
file02,57,0,1,0.5138213786320274,medium,False,116.455864,131.209758,68.506063,37.376017,-0.05957182842448824,0.05957182842448824,right,0,5
file02,60,0,0,0.49187848390238187,low,False,19.919311,14.476526,11.853834,8.404124,0.15823963934241117,0.15823963934241117,right,0,5
file02,67,0,0,0.4528826167548585,low,False,33.408888,24.608281,33.111607,24.130335,0.15168969806696875,0.15168969806696875,right,0,5
file02,69,1,1,0.5442374261065436,medium,False,22.474062,23.130185,9.804044,17.674927,-0.014387321988074464,0.014387321988074464,left,1,5
file02,70,0,1,0.5345538871853251,medium,False,36.886873,45.127058,30.924256,9.917512,-0.10047299036948987,0.10047299036948987,right,0,5
file02,90,1,1,0.6383212871254013,medium,False,21.208867,44.183352,45.32286,35.263595,-0.35133361430457627,0.35133361430457627,left,1,5
file02,94,0,1,0.5136101943022635,medium,False,29.464085,19.765262,20.820473,52.84821,0.19701302970740137,0.19701302970740137,left,0,5
file02,100,1,1,0.517596396241875,medium,False,22.381569,19.572687,10.617303,14.445753,0.06695106053242704,0.06695106053242704,right,1,5
file02,101,0,1,0.5571607410026279,medium,False,24.630229,22.314821,10.953381,40.059145,0.049321663320804614,0.049321663320804614,left,0,5
file02,103,1,1,0.5728474574577607,medium,False,45.573066,62.200036,40.694655,16.490901,-0.1542775473394322,0.1542775473394322,left,1,5
file02,107,1,0,0.13605254281259452,low,False,184.661682,120.711693,107.598566,96.354062,0.20941573177617165,0.20941573177617165,right,1,5
file02,120,0,1,0.5957032351193492,medium,False,42.486121,66.808348,49.318206,10.831638,-0.22253849622949817,0.22253849622949817,right,0,5
file02,140,1,1,0.5285860548821713,medium,False,8.333186,7.220955,4.57775,3.944227,0.07150706223461246,0.07150706223461246,right,1,5
file02,146,1,1,0.534274596281825,medium,False,288.994645,353.612948,218.267611,78.35211,-0.1005563949186695,0.1005563949186695,left,1,5
file03,0,1,0,0.49324230803548014,low,False,18.703256,15.514687,24.483286,14.631459,0.0931841200044047,0.0931841200044047,right,1,5
file03,4,1,1,0.5393571232202491,medium,False,10.988439,11.499098,2.439473,3.067699,-0.022708533055063672,0.022708533055063672,left,1,5
file03,11,1,1,0.5599191523100903,medium,False,8.58447,11.728829,3.906503,7.484988,-0.1547931158403607,0.1547931158403607,left,1,5
file03,17,1,0,0.4849692410635917,low,False,14.828972,7.457449,4.811405,1.772534,0.3307629641043322,0.3307629641043322,right,1,5
file03,23,1,1,0.5399608222160057,medium,False,6.389132,7.3273,2.75437,0.783196,-0.06839737415696924,0.06839737415696924,left,1,5
file03,25,1,1,0.5419090681043338,medium,False,10.194101,11.345606,3.892336,3.690475,-0.053459638357214505,0.053459638357214505,left,1,5
file03,29,0,1,0.5081214949387872,medium,False,15.022376,11.042118,6.326688,5.617818,0.1527080421086232,0.1527080421086232,left,0,5
file03,34,0,1,0.5400390128513046,medium,False,7.961404,9.01554,3.943432,2.217055,-0.062092207991484905,0.062092207991484905,right,0,5
file03,53,0,1,0.5711631157271103,medium,False,5.645588,10.834913,2.166343,4.154062,-0.31487663421903045,0.31487663421903045,right,0,5
file03,54,0,1,0.5193704210430131,medium,False,16.01565,11.810636,2.996461,10.452278,0.15111660423828732,0.15111660423828732,right,0,5
file03,61,0,1,0.5100980664288629,medium,False,22.520208,18.954582,1.440869,1.887044,0.08597092146889908,0.08597092146889908,right,0,5
file03,62,0,1,0.5253763739904472,medium,False,13.057529,10.991593,7.659884,10.522953,0.08590483736142895,0.08590483736142895,left,0,5
file03,71,1,1,0.5488654941822838,medium,False,17.742872,21.053069,4.349247,2.613074,-0.08532327942958577,0.08532327942958577,left,1,5
file03,75,1,1,0.5107495348887946,medium,False,13.915673,9.830376,1.771239,2.197315,0.17204111841758948,0.17204111841758948,right,1,5
file03,77,0,1,0.5641386690780428,medium,False,9.690488,14.802091,2.608232,1.407464,-0.20870006344778708,0.20870006344778708,right,0,5
file03,78,1,1,0.5790691470027921,medium,False,11.045379,18.807225,3.931252,3.030598,-0.2600056510981202,0.2600056510981202,left,1,5
file03,81,0,1,0.5289629435110367,medium,False,15.415866,14.643726,5.108053,5.569396,0.025686974537546144,0.025686974537546144,right,0,5
file03,83,0,1,0.5505401608379812,medium,False,11.491077,13.73764,3.831374,5.481416,-0.08904784618861726,0.08904784618861726,left,0,5
file03,86,1,1,0.5610688299387255,medium,False,9.988144,14.951741,5.190273,2.982769,-0.19902244140169686,0.19902244140169686,left,1,5
file03,89,0,1,0.5931360777190612,medium,False,10.564647,21.26573,5.392099,2.630581,-0.3361908865801091,0.3361908865801091,right,0,5
file03,94,1,1,0.5289235985770067,medium,False,11.641497,10.946944,2.318116,0.896824,0.030748158726484946,0.030748158726484946,right,1,5
file03,95,0,1,0.5290381569921959,medium,False,10.393619,8.200363,1.074203,5.080096,0.11795514710323227,0.11795514710323227,left,0,5
file03,99,0,1,0.516960820544456,medium,False,11.784538,9.077258,3.539185,2.306792,0.12977213803777302,0.12977213803777302,left,0,5
file03,102,0,1,0.5775822827652503,medium,False,21.957395,33.389719,16.670302,5.475245,-0.20655681872487838,0.20655681872487838,right,0,5
file03,106,0,1,0.5511673239857027,medium,False,10.627781,13.292636,2.192257,2.105323,-0.1114050348116826,0.1114050348116826,left,0,5
file03,110,1,1,0.5097896134497326,medium,False,25.920668,22.61023,3.012313,3.497924,0.06821299560100871,0.06821299560100871,right,1,5
file03,112,0,1,0.5247196133211015,medium,False,19.112496,17.970556,5.443687,5.679896,0.030794120430159888,0.030794120430159888,right,0,5
file03,114,1,1,0.5106214012200225,medium,False,12.179861,8.244396,2.549386,1.903327,0.19268582486570626,0.19268582486570626,right,1,5
file03,117,1,1,0.5387704661606749,medium,False,14.910378,15.79245,4.827577,5.129721,-0.028729339566722037,0.028729339566722037,left,1,5
file03,122,1,1,0.5337483770662654,medium,False,8.114921,7.117098,1.126256,2.895838,0.06550825169609811,0.06550825169609811,right,1,5
file03,123,0,1,0.5247308438427822,medium,False,15.124369,13.551658,1.799084,1.996978,0.05484410184004563,0.05484410184004563,right,0,5
file03,131,1,1,0.5691521515592373,medium,False,10.55207,16.369149,3.062355,2.802538,-0.2160778374828481,0.2160778374828481,left,1,5
file03,132,0,1,0.5617483651678683,medium,False,11.178066,15.194758,3.601154,5.697484,-0.15230419949322838,0.15230419949322838,right,0,5
file03,139,1,1,0.5295418194752654,medium,False,8.075442,7.008897,2.812286,2.288742,0.07070544684089596,0.07070544684089596,right,1,5
file04,9,1,1,0.5656267310800235,medium,False,14.793655,20.668455,5.763634,4.560735,-0.16566413657664097,0.16566413657664097,left,1,5
file04,12,1,1,0.5015524016537699,medium,False,15.091801,9.846449,6.50961,6.46631,0.21033359556770842,0.21033359556770842,right,1,5
file04,23,0,1,0.551021679454248,medium,False,14.16336,18.229201,9.903911,6.428763,-0.1255177345959853,0.1255177345959853,right,0,5
file04,25,1,1,0.5271581970815798,medium,False,21.331531,21.572556,12.052109,10.136451,-0.005617763043931863,0.005617763043931863,left,1,5
file04,30,1,1,0.527050987278705,medium,False,19.481036,20.171517,10.207865,5.61403,-0.017413279356482358,0.017413279356482358,left,1,5
file04,38,0,1,0.529738834549188,medium,False,8.246781,9.54207,12.203948,3.990683,-0.07281464818527919,0.07281464818527919,right,0,5
file04,43,0,0,0.3031646312125653,low,False,85.24508,60.72275,52.553686,16.913503,0.16799818036619318,0.16799818036619318,right,0,5
file04,46,0,1,0.524300452833642,medium,False,30.520609,30.870811,12.394846,10.922127,-0.005704412673555797,0.005704412673555797,left,0,5
file04,47,1,0,0.4789229098979119,low,False,33.151445,25.315777,12.695765,14.111502,0.13401813183431,0.13401813183431,right,1,5
file04,48,1,1,0.5759158755466024,medium,False,14.820992,26.236225,19.826155,5.928878,-0.2780323060369069,0.2780323060369069,left,1,5
file04,49,1,1,0.5632112410797275,medium,False,7.598641,18.191408,34.607728,15.459556,-0.41073076632267086,0.41073076632267086,left,1,5
file04,55,0,1,0.5265287009659559,medium,False,11.544826,9.327883,7.436886,11.181493,0.10621251385181897,0.10621251385181897,left,0,5
file04,57,1,1,0.5184689988226097,medium,False,12.84649,9.949295,7.468391,8.910853,0.12709344613078927,0.12709344613078927,right,1,5
file04,59,1,0,0.46995796314434657,low,False,21.160091,10.768495,9.301353,10.732646,0.32546369809600406,0.32546369809600406,right,1,5
file04,67,1,1,0.5630721269200666,medium,False,12.728702,19.580081,10.444185,3.766247,-0.21205932727149374,0.21205932727149374,left,1,5
file04,79,1,1,0.5115702511199421,medium,False,8.891111,6.60641,11.44397,5.30995,0.14742363327504876,0.14742363327504876,right,1,5
file04,82,1,1,0.522581363185618,medium,False,15.55355,14.518009,8.293732,6.065196,0.03443589225168233,0.03443589225168233,right,1,5
file04,88,1,0,0.3859655637580302,low,False,47.152218,24.762437,11.833794,11.450351,0.31133822012581136,0.31133822012581136,right,1,5
file04,92,1,1,0.5266832172438259,medium,False,12.094335,11.102085,6.33692,5.346892,0.04277599548654504,0.04277599548654504,right,1,5
file04,93,0,1,0.5134307218295736,medium,False,11.471956,7.672194,7.02887,8.198327,0.19848161456729005,0.19848161456729005,left,0,5
file04,95,1,0,0.4588379777659606,low,False,28.345472,16.166183,9.51164,12.719937,0.27362021758974775,0.27362021758974775,right,1,5
file04,99,0,1,0.5273615075363586,medium,False,11.924271,12.28986,8.5367,2.930775,-0.015098166640869057,0.015098166640869057,right,0,5
file04,104,0,1,0.549900474249942,medium,False,7.442617,9.79049,5.810003,5.732494,-0.1362419941893244,0.1362419941893244,left,0,5
file04,107,1,1,0.520566996374776,medium,False,19.290791,18.123338,15.377049,14.525356,0.031203531927643333,0.031203531927643333,right,1,5
file04,115,0,1,0.5778259740468032,medium,False,10.174631,21.324022,15.857935,2.321449,-0.35396404557477285,0.35396404557477285,right,0,5
file04,117,1,1,0.5167932502258026,medium,False,11.863925,8.465214,5.462434,7.165802,0.16718419962674272,0.16718419962674272,right,1,5
file04,123,1,1,0.5221776105743915,medium,False,16.406398,18.304861,17.431809,5.018563,-0.054693001636932796,0.054693001636932796,left,1,5
file04,125,1,0,0.4397639047251402,low,False,32.757862,17.978712,13.343312,15.875337,0.29129183434238515,0.29129183434238515,right,1,5
file04,126,1,0,0.4867383202928279,low,False,16.858685,8.39735,4.591117,7.599406,0.3350222893252132,0.3350222893252132,right,1,5
file04,140,1,0,0.45341418023136604,low,False,35.022379,22.347807,10.348879,13.983455,0.22092610574896682,0.22092610574896682,right,1,5
file04,148,1,1,0.5642893761174765,medium,False,14.936683,22.757889,16.731972,8.675241,-0.2074889135897626,0.2074889135897626,left,1,5
